Channel Name,Channel Type,Rx Frequency,Tx Frequency,Color Code,Timeslot,Contact,Rx Group,Scanlist,RX CTCSS,TX CTCSS,Squelch,Power,Bandwidth,Rx Only,Auto Scan,Tx Admit,TOT,TOT Rekey,Tx Signaling,Rx Signaling,Privacy Group,Emergency System,Unknown3,Unknown5,Unknown13,Unknown14,Uknown15,Unknown30,Unknown31
'4RNX TG3804 Qld,Digital,438.88750,431.88750, 1,2,TG3804 Qld,VK DMR Mon,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG3805 SA,Digital,438.88750,431.88750, 1,2,TG3805 SA,TG3805,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG3806 WA,Digital,438.88750,431.88750, 1,2,TG3806 WA,TG3806,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RNX TG3807 Tas,Digital,438.88750,431.88750, 1,2,TG3807 TAS,TG3807,VK4RNX,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RSL TG1 WW Call,Digital,438.17500,433.17500, 1,1,TG1 WW,TG1,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG8 StatWid,Digital,438.17500,433.17500, 1,1,TG8 StateLnkd,TG8,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG9 S1 Locl,Digital,438.17500,433.17500, 1,1,TG9 Local,TG9,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG13 WWE,Digital,438.17500,433.17500, 1,1,TG13 WWE,TG13,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG113 UA,Digital,438.17500,433.17500, 1,1,TG113 UA Eng 1,TG113,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG123 UA,Digital,438.17500,433.17500, 1,1,TG123 UA Eng 2,TG123,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG133 USA,Digital,438.17500,433.17500, 1,1,TG133 DMR+USA,TG133,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG143 UK,Digital,438.17500,433.17500, 1,1,TG143 DMR+UK,TG143,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG153 SthPc,Digital,438.17500,433.17500, 1,1,TG153 DMR+Sth P,TG153,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG505 AU,Digital,438.17500,433.17500, 1,2,TG:505 VK,TG505,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG3801 ACT,Digital,438.17500,433.17500, 1,2,TG3801 ACT,TG3801,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG3802 NSW,Digital,438.17500,433.17500, 1,2,TG3802 NSW,TG3802,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG3803 Vic,Digital,438.17500,433.17500, 1,2,TG3803 Vic,TG3803,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RSL TG3804 Qld,Digital,438.17500,433.17500, 1,2,TG3804 Qld,TG3804,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'4RSL TG 3805 SA,Digital,438.17500,433.17500, 1,2,TG3805 SA,TG3805,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RSL TG3806 WA,Digital,438.17500,433.17500, 1,2,TG3806 WA,TG3806,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RSL TG3807 Tas,Digital,438.17500,433.17500, 1,2,TG3807 TAS,TG3807,VK4RBT GldCst,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
'4RTQ TG1 WW,Digital,439.48750,434.48750, 1,1,TG1 WW,VK DMR Mon,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG8 StatWid,Digital,439.48750,434.48750, 1,1,TG8 StateLnkd,VK DMR Mon,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG9 S1 LOC,Digital,439.48750,434.48750, 1,1,TG9 Local,TG9,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG13 WWE,Digital,439.48750,434.48750, 1,1,TG13 WWE,TG13,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG113 UA,Digital,439.48750,434.48750, 1,1,TG113 UA Eng 1,TG113,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG123 UA,Digital,439.48750,434.48750, 1,1,TG123 UA Eng 2,TG123,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG153 SthPc,Digital,439.48750,434.48750, 1,1,TG153 DMR+Sth P,TG153,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'4RTQ TG505 AU,Digital,439.48750,434.48750, 1,2,TG:505 VK,TG505,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG3801 ACT,Digital,439.48750,434.48750, 1,2,TG3801 ACT,TG3801,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG3802 NSW,Digital,439.48750,434.48750, 1,2,TG3802 NSW,TG3802,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG3803 Vic,Digital,439.48750,434.48750, 1,2,TG3803 Vic,TG3803,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG3804 QLD,Digital,439.48750,434.48750, 1,2,TG3804 Qld,TG3803,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG3805 SA,Digital,439.48750,434.48750, 1,2,TG3805 SA,TG3805,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG3806 WA,Digital,439.48750,434.48750, 1,2,TG3806 WA,TG3806,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4RTQ TG3807 Tas,Digital,439.48750,434.48750, 1,2,TG3807 TAS,TG3807,VK4RTQ,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm913 WWE,Digital,445.00000,435.00000, 1,2,bm913 WWE,bm913,'4TUX BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm923 EU E,Digital,445.00000,435.00000, 1,2,bm923 EU E,bm923,'4TUX BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm95 AU/NZ,Digital,445.00000,435.00000, 1,2,bm95 AU/NZ,bm95,'4TUX BM,None,None,Normal,High,12.5KHz,No,Yes, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm505 AU,Digital,445.00000,435.00000, 1,1,TG:505 VK,TG505,'4TUX BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm5051 ACT,Digital,445.00000,435.00000, 1,1,bm5051 ACT,bm5051,'4TUX BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm5052 NSW,Digital,445.00000,435.00000, 1,2,bm5052 NSW,bm5052,'4TUX BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm5054 QLD,Digital,445.00000,435.00000, 1,2,bm5054 QLD,bm5054,'4TUX BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm505001 Lc,Digital,445.00000,435.00000, 1,1,bm505001 Local,bm505001,'4TUX BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'4TUX bm50599 YSF,Digital,445.00000,435.00000, 1,1,bm50599 YSF-NXDS,bm50599,'4TUX BM,None,None,Normal,High,12.5KHz,No,No, 32, 12,0,0,0,0,0, 224, 195,0, 64, 255, 255, 255
'5RSF TG1 WW Call,Digital,438.83750,431.83750, 1,1,TG1 WW,TG1,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG5 VK Bcst,Digital,438.83750,431.83750, 1,1,TG5 VK Nets,TG5,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG8 S1 SA,Digital,438.83750,431.83750, 1,1,TG8 StateLnkd,TG8,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG8 S2 LOC,Digital,438.83750,431.83750, 1,2,TG8 StateLnkd,TG8,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG9 S1 LOC,Digital,438.83750,431.83750, 1,1,TG9 Local,TG9,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG13 WWE,Digital,438.83750,431.83750, 1,1,TG13 WWE,TG13,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG113 UA,Digital,438.83750,431.83750, 1,1,TG113 UA Eng 1,TG113,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG123 UA,Digital,438.83750,431.83750, 1,1,TG123 UA Eng 2,TG123,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG133 USA,Digital,438.83750,431.83750, 1,1,TG133 DMR+USA,TG133,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG143 UK,Digital,438.83750,431.83750, 1,1,TG143 DMR+UK,TG143,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG153 SthPc,Digital,438.83750,431.83750, 1,1,TG153 DMR+Sth P,TG153,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG505 AU,Digital,438.83750,431.83750, 1,2,TG:505 VK,TG505,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG3801 ACT,Digital,438.83750,431.83750, 1,2,TG3801 ACT,TG3801,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG3802 NSW,Digital,438.83750,431.83750, 1,2,TG3802 NSW,TG3802,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG3803 Vic,Digital,438.83750,431.83750, 1,2,TG3803 Vic,TG3803,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG3804 Qld,Digital,438.83750,431.83750, 1,2,TG3804 Qld,TG3804,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG3805 SA,Digital,438.83750,431.83750, 1,2,TG3805 SA,TG3805,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG3806 WA,Digital,438.83750,431.83750, 1,2,TG3806 WA,TG3806,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'5RSF TG3807 Tas,Digital,438.83750,431.83750, 1,2,TG3807 TAS,TG3807,VK5RSF,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'6RDM TG1 WW,Digital,439.86250,434.86250, 1,1,TG1 WW,TG1,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG5 VK Nets,Digital,439.86250,434.86250, 1,2,TG5 VK Nets,TG5,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG9 Local,Digital,439.86250,434.86250, 1,1,TG9 Local,TG9,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG9 ts2,Digital,439.86250,434.86250, 1,2,TG9 Local,TG9,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG13 WWE,Digital,439.86250,434.86250, 1,1,TG13 WWE,TG13,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG113 UA E1,Digital,439.86250,434.86250, 1,1,TG113 UA Eng 1,TG113,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG123 UA E2,Digital,439.86250,434.86250, 1,1,TG123 UA Eng 2,TG123,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG133 USA,Digital,439.86250,434.86250, 1,1,TG133 DMR+USA,TG133,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG143 UK,Digital,439.86250,434.86250, 1,1,TG143 DMR+UK,TG143,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG153 SthPc,Digital,439.86250,434.86250, 1,1,TG153 DMR+Sth P,TG153,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG505 VK,Digital,439.86250,434.86250, 1,2,TG:505 VK,TG505,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG3805 SA,Digital,439.86250,434.86250, 1,2,TG3805 SA,TG3805,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RDM TG3806 WA,Digital,439.86250,434.86250, 1,2,TG3806 WA,TG3806,VK6RDM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm505001 Lc,Digital,438.12500,433.12500, 1,2,bm505001 Local,bm505001,'6RGF BM,None,None,Normal,High,12.5KHz,No,Yes, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF DMR+ TG8,Digital,438.12500,433.12500, 1,2,TG8 StateLnkd,TG8,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm50566WICN,Digital,438.12500,433.12500, 1,2,bm50566 WICEN,bm50566 WICEN,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm91 WW,Digital,438.12500,433.12500, 1,2,bm91 WW,bm91,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm913 WWE,Digital,438.12500,433.12500, 1,2,bm913 WWE,bm913,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm923 EU E,Digital,438.12500,433.12500, 1,2,bm923 EU E,bm923,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm95 AU/NZ,Digital,438.12500,433.12500, 1,2,bm95 AU/NZ,bm95,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm505 AU,Digital,438.12500,433.12500, 1,2,TG:505 VK,TG505,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm5050 XLS,Digital,438.12500,433.12500, 1,2,bm5050 AU,bm5050 XLS350,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm5051 ACT,Digital,438.12500,433.12500, 1,2,bm5051 ACT,bm5051,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm5052 NSW,Digital,438.12500,433.12500, 1,2,bm5052 NSW,bm5052,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm5053 Vic,Digital,438.12500,433.12500, 1,2,bm5053 VIC,bm5053,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm5054 Qld,Digital,438.12500,433.12500, 1,2,bm5054 QLD,VK BM Mon,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm5055 SA,Digital,438.12500,433.12500, 1,2,bm5055 SA,bm5055,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm5056 WA,Digital,438.12500,433.12500, 1,2,bm5056 WA,bm5056,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RGF bm5057 Tas,Digital,438.12500,433.12500, 1,2,bm5057 Tas,TG3807,'6RGF BM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG1 WW,Digital,438.52500,431.52500, 1,1,TG1 WW,TG1,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG5 AU Nets,Digital,438.52500,431.52500, 1,1,TG5 VK Nets,TG5,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG9 ts1,Digital,438.52500,431.52500, 1,1,TG9 Local,TG9,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG9 ts2,Digital,438.52500,431.52500, 1,2,TG9 Local,TG9,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG13 WWE,Digital,438.52500,431.52500, 1,1,TG13 WWE,TG13,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG113 UA E1,Digital,438.52500,431.52500, 1,1,TG113 UA Eng 1,TG113,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG123 UA E2,Digital,438.52500,431.52500, 1,1,TG123 UA Eng 2,TG123,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG133 USA,Digital,438.52500,431.52500, 1,1,TG133 DMR+USA,TG133,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG143 UK,Digital,438.52500,431.52500, 1,1,TG143 DMR+UK,TG143,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG153 SthPc,Digital,438.52500,431.52500, 1,1,TG153 DMR+Sth P,TG153,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG505 AU,Digital,438.52500,431.52500, 1,2,TG:505 VK,TG505,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG3809,Digital,438.52500,431.52500, 1,2,TG3809 VK9,TG3809,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG3801 ACT,Digital,438.52500,431.52500, 1,2,TG3801 ACT,TG3801,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG3802 NSW,Digital,438.52500,431.52500, 1,2,TG3802 NSW,TG3802,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG3803 Vic,Digital,438.52500,431.52500, 1,2,TG3803 Vic,TG3803,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG3804 Qld,Digital,438.52500,431.52500, 1,2,TG3804 Qld,TG3804,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG3805 SA,Digital,438.52500,431.52500, 1,2,TG3805 SA,TG3805,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG3806 WA,Digital,438.52500,431.52500, 1,2,TG3806 WA,TG3806,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLM TG3807 Tas,Digital,438.52500,431.52500, 1,2,TG3807 TAS,TG3807,VK6RLM,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG1 WW,Digital,438.15000,432.75000, 1,1,TG1 WW,TG1,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG5 AU Nets,Digital,438.15000,432.75000, 1,2,TG5 VK Nets,TG5,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG9 ts1,Digital,438.15000,432.75000, 1,1,TG9 Local,TG9,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG9 ts2,Digital,438.15000,432.75000, 1,2,TG9 Local,TG9,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG13 WWE,Digital,438.15000,432.75000, 1,1,TG13 WWE,TG13,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG113 UA,Digital,438.15000,432.75000, 1,1,TG113 UA Eng 1,TG113,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG123 UA,Digital,438.15000,432.75000, 1,1,TG123 UA Eng 2,TG123,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG133 USA,Digital,438.15000,432.75000, 1,1,TG133 DMR+USA,TG133,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG143 UK,Digital,438.15000,432.75000, 1,1,TG143 DMR+UK,TG143,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG153 SthPc,Digital,438.15000,432.75000, 1,1,TG153 DMR+Sth P,TG153,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG505 VK,Digital,438.15000,432.75000, 1,2,TG:505 VK,TG505,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG3802 NSW,Digital,438.15000,432.75000, 1,1,TG3802 NSW,TG3802,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
